City,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M
Kolkata,2018,11,9,3.8141,22.33,71.14,1.92
Kolkata,2018,11,10,4.1268,21.72,68.97,2.05
Kolkata,2018,11,11,4.5799,22.4,72.63,2.23
Kolkata,2018,11,12,4.5492,22.33,73.93,2.17
Kolkata,2018,11,13,4.4986,22.43,70.82,1.78
Kolkata,2018,11,14,3.7188,23.19,68.71,1.38
Kolkata,2018,11,15,3.9218,23,74.05,2.05
Kolkata,2018,11,16,4.1604,23.06,72.17,2.5
Kolkata,2018,11,17,3.8479,22.38,75.37,2.71
Kolkata,2018,11,18,3.8626,22.62,73.07,1.82
Kolkata,2018,11,19,3.7668,21.94,66.81,1.71
Kolkata,2018,11,20,3.487,22.71,69.11,1.34
Kolkata,2018,11,21,3.7147,21.27,71.06,2.15
Kolkata,2018,11,22,3.6787,20.78,68.34,2.32
Kolkata,2018,11,23,3.7505,20.56,66.95,2.46
Kolkata,2018,11,24,3.6646,19.61,70.14,2.51
Kolkata,2018,11,25,3.6737,20.07,76.2,2.41
Kolkata,2018,11,26,3.7061,20.52,72.78,1.96
Kolkata,2018,11,27,3.707,21.63,72.37,1.53
Kolkata,2018,11,28,4.4352,21.97,72.65,1.11
Kolkata,2018,11,29,4.4966,21.24,73.15,1.69
Kolkata,2018,11,30,3.3595,20.95,73.58,1.82
Kolkata,2018,12,1,3.552,20.93,71.21,1.95
Kolkata,2018,12,2,3.3782,20.46,71.34,2.48
Kolkata,2018,12,3,2.9246,19.93,68.99,2.48
Kolkata,2018,12,4,3.2486,19.08,69.51,2.77
Kolkata,2018,12,5,3.612,18.71,68.93,2.82
Kolkata,2018,12,6,3.0859,19.17,68.69,2.48
Kolkata,2018,12,7,3.3101,18.82,65.85,2.42
Kolkata,2018,12,8,3.2642,17.46,66.68,2.86
Kolkata,2018,12,9,3.7548,16.87,62.67,2.59
Kolkata,2018,12,10,3.9998,17.95,61.95,2.63
Kolkata,2018,12,11,3.3142,18.37,67.94,2.71
Kolkata,2018,12,12,3.6602,19.13,67.97,2.44
Kolkata,2018,12,13,3.8554,19.75,70.13,2.48
Kolkata,2018,12,14,3.6336,20.03,67.99,3.1
Kolkata,2018,12,15,3.1246,18.2,62.47,3.74
Kolkata,2018,12,16,1.9613,18.77,66.96,2.9
Kolkata,2018,12,17,1.3538,18.19,85.44,3.89
Kolkata,2018,12,18,0.865,19.13,88.84,4.74
Kolkata,2018,12,19,4.3474,17.61,76.92,3.32
Kolkata,2018,12,20,3.8945,16.59,75.86,2.81
Kolkata,2018,12,21,3.5513,16.08,70.27,2.64
Kolkata,2018,12,22,3.4409,15.4,67.92,2.88
